"chromosome","start","stop","CPCT02010474T","CPCT02010666T","CPCT02020293T","CPCT02020695T","CPCT02040091T","CPCT02040102T","CPCT02040188T","CPCT02040226T","CPCT02040264T","CPCT02050184T","CPCT02060259T","CPCT02070232T","CPCT02080084T","CPCT02160038T","CPCT02190007T","CPCT02210007T","CPCT02210064T","CPCT02220009T","CPCT02330036T","CPCT02330043T","CPCT02330055T","CPCT02380015T","CPCT02380016T","DRUP01010049T","DRUP01050025T","DRUP01050031T","DRUP01330008T"
"20",31000001,32000000,"4.00491749","3.87020000","2.00220000","2.16550000","5.15502868"," 7.21620000","6.03410000"," 4.05950000","5.75100000"," 9.90170000","4.16760000"," 7.61930000"," 5.83547179","5.73210000","3.15010000"," 3.14376963"," 5.18080000","5.16170000","12.05360000"," 6.055747285","3.01480000","7.06800000"," 6.00940000"," 3.337118978","10.02100000","10.31880000"," 4.094100000"
"20",32000001,33000000,"3.98930000","3.87020000","2.00220000","2.14668846","4.02070000"," 7.21620000","6.03410000"," 4.05950000","5.75100000"," 9.90170000","4.16760000"," 7.60526826"," 5.83330000","5.73210000","3.15010000"," 3.35222845"," 5.18080000","5.16170000","12.05360000"," 6.047800000","3.01480000","7.06800000"," 5.51867984"," 3.556818308","10.02100000","10.31880000"," 4.094100000"
"20",33000001,34000000,"3.98930000","3.87020000","2.00220000","2.13550000","4.02070000"," 7.21758038","6.03410000"," 4.05950000","5.75100000"," 9.90170000","4.16760000"," 7.79310000"," 5.83330000","5.73210000","3.15010000"," 3.78300000"," 5.18080000","5.16170000","12.05360000"," 6.047800000","3.01480000","7.06800000"," 5.25330000"," 4.014500000","10.02100000","10.31880000"," 4.094100000"
"20",34000001,35000000,"3.98930000","3.87020000","2.00220000","2.13550000","4.02070000"," 7.22370000","6.03410000"," 4.05950000","5.75100000"," 9.90170000","4.16760000"," 7.79310000"," 5.83330000","5.73210000","3.15010000"," 3.59817478"," 5.18080000","5.16170000","12.05780534"," 6.047800000","3.01480000","7.06800000"," 5.25330000"," 3.798041098","10.02100000","10.31880000"," 4.083082941"
"20",35000001,36000000,"3.98930000","3.87020000","2.00220000","2.13550000","4.02070000"," 7.18978674","6.03410000"," 4.05950000","5.75100000"," 9.90170000","4.16760000"," 7.79310000"," 5.83330000","5.73210000","3.15010000"," 2.63418023"," 5.18080000","5.16170000","12.07960000"," 6.047800000","3.01480000","7.06800000"," 5.25330000"," 2.631780392","10.02100000","10.31880000"," 4.073100000"
"20",36000001,37000000,"3.98930000","3.87020000","2.00220000","2.14960649","4.02070000"," 7.12150757","6.03410000"," 4.05950000","5.75100000"," 9.90170000","4.16760000"," 7.79310000"," 5.83330000","5.73210000","3.07264644"," 3.88270000"," 5.18080000","5.16170000","12.07960000"," 6.047800000","3.01480000","7.06800000"," 5.25330000"," 4.012200000","10.02100000","10.31880000"," 4.073100000"
"20",37000001,38000000,"3.98930000","3.87020000","2.00220000","2.17730000","4.02070000"," 7.01580000","6.03410000"," 4.05950000","5.75100000"," 9.90170000","4.16760000"," 7.79310000"," 5.83330000","5.73210000","3.04400000"," 3.88270000"," 5.18080000","5.16170000","12.07960000"," 6.056879736","3.01480000","7.06800000"," 5.25330000"," 4.012200000","10.02100000","10.31880000"," 4.073100000"
"20",38000001,39000000,"3.98930000","3.87020000","2.00220000","2.17730000","4.02070000"," 7.04183941","6.03410000"," 4.05950000","5.75100000"," 9.90170000","4.16760000"," 7.79310000"," 5.83330000","5.73210000","3.00512479"," 3.88270000"," 5.18080000","5.16170000","12.07960000"," 5.958400000","3.01480000","7.06800000"," 5.25330000"," 4.012200000","10.02100000","10.31880000"," 4.071831437"
"20",39000001,40000000,"3.98930000","3.87020000","2.00220000","2.17730000","4.02070000"," 7.09010000","6.03410000"," 4.06004278","5.75100000"," 9.90170000","4.16760000"," 7.79310000"," 5.83330000","5.73210000","2.99550000"," 3.88270000"," 5.17351654","5.16170000","12.07960000"," 5.958400000","3.01480000","7.06800000"," 5.25330000"," 4.012200000","10.02100000","10.31880000"," 4.094100000"
"20",40000001,41000000,"3.98930000","3.87020000","2.00220000","2.17730000","4.02070000"," 7.09010000","6.03410000"," 4.07760000","5.75100000"," 9.90170000","4.16760000"," 7.79310000"," 5.83330000","5.73210000","2.99550000"," 3.88270000"," 5.12830000","5.16170000","12.16283743"," 5.958400000","3.01480000","7.03949270"," 5.24850155"," 4.012200000","10.02100000","10.31880000"," 4.032780673"
"20",41000001,42000000,"3.98449766","3.87020000","2.00220000","2.17730000","4.02070000"," 7.09010000","6.03410000"," 4.07760000","5.75100000"," 9.90170000","4.16815687"," 7.79310000"," 5.83330000","5.73210000","2.99550000"," 3.88270000"," 5.12830000","5.16170000","12.46486248"," 5.958400000","3.01480000","7.01430000"," 5.20560000"," 4.012200000","10.02100000","10.31880000"," 4.065000000"
"20",42000001,43000000,"3.98180000","3.87020000","2.00220000","2.17730000","4.02070000"," 7.09010000","6.03410000"," 4.07760000","5.75100000"," 9.90170000","4.18490000"," 7.79310000"," 5.83330000","5.73210000","2.99550000"," 2.86656485"," 5.12830000","5.16170000","12.05400000"," 5.958400000","3.01480000","7.01430000"," 7.56152028"," 3.081159473","10.02100000","10.31880000"," 4.065000000"
"20",43000001,44000000,"3.98180000","3.87020000","2.00220000","2.17730000","4.02070000"," 7.09010000","6.03410000"," 4.07760000","5.75100000"," 9.90170000","4.18490000"," 7.79310000"," 5.83330000","5.73210000","3.06068805"," 4.24176461"," 5.12830000","5.16170000","12.05400000"," 5.958400000","3.01480000","7.01430000"," 8.40000000"," 4.446055890","10.02100000","10.31880000"," 4.101704369"
"20",44000001,45000000,"3.98180000","3.87020000","2.00220000","2.17730000","4.02070000"," 7.09010000","6.03410000"," 4.07760000","5.75100000"," 9.90170000","4.18490000"," 7.79310000"," 5.88048635","5.73210000","3.12240000"," 4.84780000"," 5.12830000","5.16170000","12.05400000"," 5.958400000","3.01480000","7.01430000"," 8.40000000"," 5.046300000","10.02100000","10.31880000"," 4.101100000"
"20",45000001,46000000,"3.98180000","3.87020000","2.00220000","2.17730000","4.02070000"," 7.09010000","6.03410000"," 4.07760000","5.75100000"," 9.90170000","4.18490000"," 7.79310000"," 5.90100000","5.73210000","3.12240000"," 4.86267571"," 5.12830000","5.16170000","12.05400000"," 5.958400000","3.01480000","7.01430000"," 8.40000000"," 5.022694933","10.02100000","10.31880000"," 4.101100000"
"20",46000001,47000000,"3.98180000","3.87020000","2.00220000","2.17730000","4.02070000"," 7.09010000","6.03410000"," 4.07760000","5.75100000"," 9.90170000","4.18490000"," 7.79310000"," 5.88699690","5.73210000","3.06432540"," 4.85550000"," 5.12830000","5.16170000","12.05400000"," 5.958400000","3.01480000","7.01430000"," 9.21723730"," 5.011700000","10.02100000","10.31880000"," 4.101100000"
"20",47000001,48000000,"3.98180000","3.87020000","2.00220000","2.17730000","4.02070000"," 7.09010000","6.03410000"," 4.07760000","5.75100000"," 9.90170000","4.18490000"," 7.79310000"," 5.87296037","5.73210000","3.06260000"," 3.63797779"," 5.12830000","5.16170000","12.05400000"," 5.957480526","3.01480000","7.01430000"," 9.29740000"," 3.838371716","10.02100000","10.31880000"," 4.101100000"
"20",48000001,49000000,"3.98180000","3.87020000","2.00220000","2.15117552","4.02070000"," 7.09010000","6.03410000"," 4.07760000","5.75100000"," 9.90170000","4.18490000"," 7.79310000"," 5.95460000","5.73210000","3.06260000"," 2.80860000"," 5.12830000","5.16170000","12.05400000"," 5.981700000","3.01480000","7.01430000"," 9.26914917"," 3.039100000","10.02100000","10.31880000"," 4.101100000"
"20",49000001,50000000,"3.98180000","3.87020000","2.00220000","2.15000000","4.02070000"," 7.09010000","6.03410000"," 4.07760000","5.75100000"," 9.90170000","4.18490000"," 7.79310000"," 5.85070322","5.73210000","3.06260000"," 2.80860000"," 5.12830000","5.16170000","12.05400000"," 5.981700000","3.01480000","7.01430000"," 9.24430000"," 3.039100000","10.02100000","10.31880000"," 4.079730702"
"20",50000001,51000000,"3.98180000","3.87020000","2.00220000","2.15000000","4.02070000"," 7.09010000","6.03410000"," 4.07760000","5.75100000"," 9.90170000","4.18490000"," 7.79310000"," 5.76680000","5.73210000","3.06260000"," 3.61191390"," 5.12830000","5.16170000","12.05400000"," 5.981700000","3.01480000","7.01430000"," 9.24430000"," 3.792752014","10.02100000","10.31880000"," 4.074000000"
"20",51000001,52000000,"3.98180000","3.87020000","2.00220000","2.13969314","4.02070000"," 7.09010000","6.02853583"," 4.07760000","5.75100000"," 9.90170000","4.22217641"," 7.79310000"," 5.76680000","5.73210000","3.06260000"," 3.85680000"," 5.12830000","5.16170000","12.05400000"," 5.981700000","3.01480000","7.01430000"," 9.24430000"," 4.022500000","10.02100000","10.31880000"," 4.077482540"
"20",52000001,53000000,"3.98180000","3.87020000","2.00220000","2.15023461","4.02070000"," 7.09010000","5.99060000"," 4.07760000","5.75100000"," 9.90170000","4.22480000"," 7.79310000"," 5.76680000","5.73210000","2.98933255"," 3.85680000"," 5.12830000","5.16170000","12.05400000"," 5.981700000","3.01480000","7.01430000"," 9.24430000"," 4.022500000","10.02100000","10.31880000"," 4.086200000"
"20",53000001,54000000,"3.98180000","3.87020000","2.00220000","2.18670000","4.02070000"," 7.09010000","5.99060000"," 4.07760000","5.75100000"," 9.83003751","4.22480000"," 7.79310000"," 5.76680000","5.73210000","2.91700000"," 3.85680000"," 5.12830000","5.16170000","12.05400000"," 5.834216256","3.01480000","7.01430000"," 9.11825448"," 4.022500000","10.02100000","10.27588866"," 4.086200000"
"20",54000001,55000000,"3.98180000","3.87020000","2.00220000","2.18670000","4.02070000"," 7.09010000","5.99060000"," 4.07760000","5.75100000"," 9.68690000","4.22480000"," 7.79310000"," 5.76680000","5.73210000","2.91700000"," 3.85680000"," 5.12830000","5.16170000","12.07066034"," 5.831800000","3.01480000","7.01430000"," 9.06440000"," 4.022500000","10.02100000","10.19020000"," 4.086200000"
"20",55000001,56000000,"3.98180000","3.87020000","2.00220000","2.18670000","4.02070000"," 7.09010000","6.08112458"," 4.07760000","5.75100000"," 9.68690000","4.22480000"," 7.79310000"," 5.76680000","5.73210000","2.91700000"," 3.85680000"," 5.07608857","5.14732308","12.09720000"," 5.831800000","3.01480000","7.01430000"," 9.06440000"," 4.022500000","10.02100000","10.19020000"," 4.086200000"
"20",56000001,57000000,"3.98180000","3.87020000","2.00220000","2.18670000","4.02070000"," 7.09010000","6.11470000"," 4.07760000","5.75100000"," 9.68690000","4.22480000"," 7.79310000"," 5.76680000","5.73210000","2.91700000"," 3.85680000"," 5.06230000","5.14590000","12.09720000"," 5.831800000","3.01480000","7.05824805"," 9.20455688"," 4.022500000","10.02100000","10.19020000"," 4.086200000"
"20",57000001,58000000,"3.98180000","3.87020000","2.00220000","2.18670000","4.02070000"," 7.09010000","6.11470000"," 4.07760000","5.75100000"," 9.68690000","4.22480000"," 7.79310000"," 5.76680000","5.73210000","2.91700000"," 4.81625340"," 5.06230000","5.14590000","12.09720000"," 5.831800000","3.01480000","7.08390000"," 9.25180000"," 4.953083600"," 9.97896935","10.19077529"," 4.086200000"
"20",58000001,59000000,"3.98180000","3.87020000","1.78436549","2.18670000","4.02070000"," 7.09752998","6.11470000"," 4.07760000","5.75100000"," 9.68690000","4.22480000"," 7.79310000"," 5.76680000","5.73210000","2.91700000"," 4.91066379"," 5.06230000","5.27315681","12.09720000"," 5.831800000","3.01480000","7.08390000"," 9.25384255"," 5.043449412"," 9.87850000","10.17190000"," 3.903625382"
"20",59000001,60000000,"3.89799466","3.87020000","1.44856724","2.18670000","4.02070000"," 7.19470000","6.11470000"," 4.07760000","5.75100000"," 9.68690000","4.22480000"," 7.79310000"," 5.76680000","5.73210000","2.91700000"," 4.88190000"," 5.06230000","5.85939732","12.09720000"," 5.831800000","3.01480000","7.08390000"," 9.29890000"," 5.011800000"," 9.87850000","10.17190000"," 4.338600000"
"20",60000001,61000000,"3.98430000","3.87020000","2.00350000","2.18670000","4.02070000"," 7.19470000","6.10782458"," 4.24738289","5.75100000"," 9.68690000","4.22480000"," 7.79310000"," 5.76680000","5.73210000","2.93421244"," 4.88190000"," 5.06230000","5.25810000","12.09720000"," 5.774830169","3.01480000","7.08390000"," 9.29890000"," 5.011800000"," 9.87850000","10.17190000"," 4.338600000"
"20",61000001,62000000,"3.98430000","3.87020000","2.00350000","2.18670000","4.02070000"," 7.19470000","6.04320000"," 4.35730000","5.75100000"," 9.87852401","4.22480000"," 7.79310000"," 5.76680000","5.73210000","3.18510000"," 4.58169687"," 5.06230000","5.25810000","12.09720000"," 5.767231065","3.01480000","7.08390000"," 9.29890000"," 4.746906431"," 9.84828345","10.21532158"," 4.338600000"
"20",62000001,63000000,"3.98430000","3.87020000","2.00350000","2.18670000","4.02070000"," 7.19470000","5.97395659"," 4.35730000","5.75100000"," 9.82830000","4.22480000"," 7.79310000"," 5.76680000","5.73210000","3.18510000"," 3.60269359"," 5.06230000","5.25810000","12.09720000"," 5.782500000","3.01480000","7.08390000"," 9.29890000"," 3.846330945"," 9.86586091","10.29783940"," 4.338600000"
"20",63000001,64000000,"0.10167535","0.09876363","0.05112732","0.05580240","0.10260424"," 0.18360155","0.13509248"," 0.11119394","0.14675977"," 0.25080839","0.10781267"," 0.19887212"," 0.14716297","0.14627746","0.08128057"," 0.07293075"," 0.12918483","0.13418145"," 0.30870845"," 0.147563617","0.07693468","0.18077404"," 0.23729863"," 0.078266773"," 0.25238546"," 0.26329483"," 0.110716733"
"21",1,1000000,"3.79010000","2.00570000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381300000"
"21",1000001,2000000,"3.79010000","2.00570000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381300000"
"21",2000001,3000000,"3.79010000","2.00570000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381300000"
"21",3000001,4000000,"3.79010000","2.00570000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381300000"
"21",4000001,5000000,"3.79010000","2.00570000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381300000"
"21",5000001,6000000,"3.79010000","2.00570000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381300000"
"21",6000001,7000000,"3.79010000","2.00570000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381300000"
"21",7000001,8000000,"3.79010000","2.00570000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381300000"
"21",8000001,9000000,"3.79010000","2.00570000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381300000"
"21",9000001,10000000,"3.79010000","2.00570000","1.00499799","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95519609","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381300000"
"21",10000001,11000000,"3.79010000","2.00570000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381295856"
"21",11000001,12000000,"3.79009242","2.00570000","1.00499799","1.70169489","1.99760000"," 6.09420000","1.99410000"," 1.96349607","1.98150000"," 3.34249332","4.02538792"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381295856"
"21",12000001,13000000,"3.79009242","2.00569599","1.00499799","1.70169660","1.99759600"," 6.09418781","1.99409601"," 1.96349607","1.98149604"," 3.34249332","4.02539195"," 3.64699271"," 1.95519609","2.03279593","1.96479607"," 1.98399603"," 1.04379791","2.03359593"," 4.86649027"," 1.809296381","2.05789588","3.85299229"," 2.97809404"," 1.985496029"," 3.35299329"," 3.08559383"," 1.381297237"
"21",13000001,14000000,"3.79010000","2.00570000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381300000"
"21",14000001,15000000,"3.79010000","2.00570000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381300000"
"21",15000001,16000000,"3.18807130","2.00570000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.809300000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381300000"
"21",16000001,17000000,"2.93970000","2.00137129","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.04380000","2.03360000"," 4.86650000"," 1.799274374","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 1.381300000"
"21",17000001,18000000,"2.93970000","1.97000000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.18253391","2.03360000"," 4.86650000"," 1.807200000","2.05790000","3.85300000"," 2.97810000"," 1.985500000"," 3.35300000"," 3.08560000"," 2.004955704"
"21",18000001,19000000,"2.93970000","1.97000000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.81900000","2.03360000"," 4.86650000"," 1.807200000","2.05616342","3.44442344"," 2.97810000"," 1.985500000"," 3.20986226"," 2.94672652"," 2.304000000"
"21",19000001,20000000,"2.93970000","1.97000000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.34250000","4.02540000"," 3.64700000"," 1.95520000","2.03280000","1.96480000"," 1.98400000"," 1.81900000","2.03360000"," 4.86650000"," 1.807200000","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.11969315"," 2.82010579"," 1.903483710"
"21",20000001,21000000,"2.93970000","1.97000000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.19482910","4.02540000"," 3.64700000"," 1.95185297","2.03280000","1.96480000"," 1.98400000"," 1.81900000","2.03360000"," 4.86650000"," 1.739989618","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.13580000"," 2.83490000"," 1.033200000"
"21",21000001,22000000,"2.93970000","1.97000000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 3.07300000","4.04576409"," 3.64700000"," 1.90770000","2.03280000","1.96480000"," 1.98400000"," 1.81900000","2.03360000"," 4.86650000"," 1.728300000","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.13580000"," 2.83490000"," 1.033200000"
"21",22000001,23000000,"2.88358335","1.97000000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.98150000"," 2.21338568","4.03130000"," 3.64700000"," 1.90770000","2.03280000","1.95361076"," 1.98400000"," 1.81900000","2.03360000"," 4.86650000"," 1.728300000","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.13580000"," 2.83490000"," 1.033200000"
"21",23000001,24000000,"2.77548461","1.97000000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.96416014"," 2.20370000","4.03130000"," 3.64700000"," 1.90770000","2.03280000","1.81480000"," 1.98400000"," 1.81900000","2.03360000"," 4.86650000"," 1.747829197","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.13580000"," 2.83490000"," 1.033200000"
"21",24000001,25000000,"2.87650000","1.95428254","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.92560000"," 2.20370000","4.03130000"," 3.64700000"," 1.95645861","2.03280000","1.81480000"," 1.98400000"," 1.81900000","2.03360000"," 4.86650000"," 1.750218457","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.13580000"," 2.83490000"," 1.033200000"
"21",25000001,26000000,"2.87650000","1.94470000","1.00500000","1.70170000","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.92560000"," 2.20370000","4.03130000"," 3.64700000"," 2.01956861","2.03280000","1.81480000"," 1.98400000"," 1.77967774","2.03360000"," 4.86650000"," 1.744800000","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.13580000"," 2.83490000"," 1.033200000"
"21",26000001,27000000,"2.87650000","1.97802588","1.00500000","1.71161568","1.99760000"," 6.09420000","1.99410000"," 1.96350000","1.92560000"," 2.25917202","4.03130000"," 3.64700000"," 2.03130000","2.03280000","1.85314929"," 1.98400000"," 1.80200000","2.03360000"," 4.86650000"," 1.744800000","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 2.69906319"," 2.66621786"," 1.033200000"
"21",27000001,28000000,"2.87650000","1.99110000","1.00500000","1.71870000","1.99760000"," 6.09420000","1.99410000"," 1.99615308","1.92560000"," 2.33030000","4.03130000"," 3.64700000"," 2.03130000","2.03280000","1.89070000"," 1.98400000"," 2.07423808","2.03360000"," 4.86650000"," 1.744800000","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.29720000"," 3.12650000"," 1.033200000"
"21",28000001,29000000,"2.87650000","1.99110000","1.00500000","1.71870000","1.99760000"," 6.20025485","1.99410000"," 2.00950000","1.92560000"," 3.05266094","4.03130000"," 3.64700000"," 2.03130000","2.03280000","1.89070000"," 1.98400000"," 2.80800000","2.03360000"," 4.86650000"," 1.744800000","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.29720000"," 3.12650000"," 1.033200000"
"21",29000001,30000000,"2.90598223","1.99110000","1.00500000","1.71870000","1.99760000"," 6.32190000","1.99410000"," 2.00950000","1.92560000"," 3.33600000","4.03130000"," 3.64700000"," 2.03130000","2.03280000","1.92655359"," 1.98400000"," 2.80800000","2.03360000"," 4.86650000"," 1.744800000","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.29720000"," 3.12650000"," 1.033200000"
"21",30000001,31000000,"2.96270000","1.99110000","1.00500000","1.71870000","1.99760000"," 6.32190000","1.99410000"," 2.00950000","1.92560000"," 3.33600000","4.03130000"," 3.64700000"," 2.03130000","2.03280000","1.96180000"," 1.98400000"," 2.80800000","2.03360000"," 4.86650000"," 1.701947387","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.29720000"," 3.12650000"," 1.057134573"
"21",31000001,32000000,"2.96270000","1.99110000","1.00500000","1.71870000","1.99760000"," 6.32190000","1.99410000"," 2.00950000","1.92560000"," 3.30416682","4.03130000"," 3.64700000"," 2.03130000","2.03280000","1.96180000"," 1.98400000"," 2.80800000","2.03360000"," 4.86650000"," 1.810100000","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.29720000"," 3.12650000"," 1.972887056"
"21",32000001,33000000,"2.96270000","1.99110000","1.00500000","1.71870000","1.99760000"," 6.32190000","1.99410000"," 2.00950000","1.92560000"," 3.30660000","4.03130000"," 3.64700000"," 2.03130000","2.03280000","1.96180000"," 1.98400000"," 2.80800000","2.03360000"," 4.86650000"," 1.810100000","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.29720000"," 3.12650000"," 2.010321097"
"21",33000001,34000000,"2.96270000","1.99110000","1.00500000","1.71870000","1.99760000"," 6.32190000","1.99410000"," 2.00950000","1.92560000"," 3.30660000","4.03130000"," 3.64700000"," 2.03130000","2.03280000","1.96180000"," 1.98400000"," 2.80800000","2.03360000"," 4.86650000"," 1.810100000","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.29720000"," 3.12650000"," 1.092600000"
"21",34000001,35000000,"2.96270000","1.99110000","1.00500000","1.71870000","1.99760000"," 6.32190000","1.99410000"," 2.00950000","1.92560000"," 3.30660000","4.03130000"," 3.64700000"," 2.03130000","2.03280000","1.96180000"," 1.98400000"," 2.80800000","2.03229117"," 4.86650000"," 1.810100000","2.02640000","3.00710000"," 2.97810000"," 1.985500000"," 3.29720000"," 3.12650000"," 1.460503807"
